BMI,PhysicalActivity5OrMoreDays,WhatIsYourSex
24.54526534859521,1.0,1.0
20.719135802469133,6.0,2.0
22.21714285714286,6.0,2.0
20.04166140638808,4.0,2.0
23.620754955182427,1.0,2.0
23.492265027231113,2.0,2.0
20.903295038505238,1.0,2.0
23.185524767739054,2.0,1.0
21.792968749999996,1.0,1.0
21.37542517006803,3.0,2.0
23.79938271604938,6.0,2.0
22.757785467128027,2.0,2.0
21.20672023374726,4.0,2.0
25.460255939055767,8.0,2.0
19.893051154368493,1.0,2.0
31.831347606676815,1.0,2.0
21.975341641885795,4.0,2.0
24.337204898371418,6.0,2.0
19.598765432098766,8.0,2.0
18.480725623582767,4.0,2.0
30.5342970521542,3.0,2.0
19.304498269896197,3.0,2.0
28.252595155709347,8.0,1.0
27.75442247658689,3.0,1.0
28.723183391003467,1.0,1.0
25.17877551020408,2.0,1.0
16.553287981859413,1.0,1.0
22.661564625850342,1.0,1.0
26.68166089965398,1.0,2.0
22.970048476454295,2.0,1.0
18.944836112132045,8.0,1.0
20.24422897480628,1.0,1.0
27.094875346260388,2.0,1.0
24.921616053032334,3.0,2.0
23.228373702422147,4.0,1.0
23.182222222222222,3.0,1.0
24.754413037750762,1.0,2.0
25.200617283950617,2.0,2.0
28.524483751876343,1.0,1.0
25.8961937716263,1.0,1.0
20.89356575963719,1.0,1.0
20.374999999999996,1.0,1.0
26.869244188405208,1.0,1.0
35.43749999999999,1.0,1.0
22.733803334558456,4.0,1.0
32.339264678529354,1.0,1.0
22.45121505943446,1.0,1.0
19.631901840490798,1.0,1.0
31.080246913580247,5.0,1.0
17.608767057839884,8.0,2.0
22.46826222684703,5.0,2.0
24.7484410430839,1.0,2.0
28.284438775510207,2.0,2.0
21.261718749999996,4.0,1.0
25.825528007346193,1.0,1.0
27.013333333333335,6.0,1.0
26.6593204775023,1.0,2.0
28.466932132963986,4.0,1.0
26.51643990929706,8.0,1.0
23.642620869390893,4.0,2.0
34.10070500183768,4.0,2.0
24.911422902494337,7.0,2.0
20.04166140638808,1.0,2.0
31.283216357661566,6.0,1.0
30.121093749999993,1.0,1.0
28.853174752531146,1.0,1.0
22.347636537370477,2.0,2.0
16.253098032189673,8.0,2.0
23.699591836734694,3.0,2.0
26.23906705539359,1.0,1.0
27.19984850397677,1.0,1.0
32.65777777777778,2.0,1.0
29.876924235010726,1.0,1.0
24.844821290924582,1.0,1.0
23.97918834547346,6.0,1.0
22.503906249999996,6.0,1.0
33.66406249999999,1.0,1.0
21.009349030470915,1.0,1.0
16.66115702479339,1.0,2.0
18.480725623582767,8.0,2.0
27.19984850397677,3.0,2.0
20.40484429065744,6.0,2.0
19.25551020408163,2.0,2.0
17.036990279005174,6.0,2.0
21.660238751147844,1.0,2.0
21.216879949213137,8.0,2.0
19.703297804804702,8.0,2.0
27.19984850397677,8.0,2.0
20.89356575963719,5.0,1.0
19.399244879548263,1.0,1.0
23.55470810174855,2.0,1.0
24.7484410430839,3.0,2.0
23.699591836734694,4.0,2.0
19.996734693877553,1.0,2.0
29.797844068201496,3.0,2.0
22.19503933155181,1.0,1.0
23.92389143575804,1.0,1.0
18.36332179930796,3.0,1.0
16.99540863177227,3.0,1.0
42.58786848072563,5.0,1.0
20.20395421436004,1.0,1.0
19.703297804804702,1.0,2.0
18.833910034602077,3.0,2.0
25.976155768429823,1.0,2.0
21.47591836734694,8.0,2.0
20.29938271604938,2.0,2.0
18.200617283950617,1.0,2.0
29.401234567901234,6.0,2.0
20.73469387755102,1.0,2.0
22.401234567901234,1.0,2.0
19.703297804804702,7.0,2.0
20.451491534533723,1.0,2.0
21.031836734693876,1.0,1.0
22.148437499999996,2.0,1.0
29.765624999999996,1.0,1.0
23.921874999999996,1.0,1.0
18.95065678045843,1.0,1.0
24.754413037750762,3.0,1.0
19.959999999999997,6.0,1.0
23.38815913282397,1.0,1.0
23.90003387406376,1.0,1.0
23.035156249999996,6.0,1.0
21.031836734693876,6.0,2.0
23.035156249999996,3.0,2.0
28.13888888888889,1.0,2.0
19.60742630385488,2.0,2.0
21.235457063711912,8.0,2.0
23.492265027231113,8.0,2.0
15.400067904028973,3.0,2.0
26.506939371804233,4.0,2.0
18.661224489795917,1.0,2.0
18.82707754785153,1.0,2.0
20.374999999999996,3.0,1.0
21.510030486657385,8.0,1.0
18.186374419459387,6.0,1.0
43.94809688581316,8.0,1.0
21.697845804988667,5.0,2.0
26.63711911357341,7.0,2.0
22.61772853185596,8.0,2.0
24.328719723183394,2.0,2.0
23.228373702422147,4.0,2.0
19.598765432098766,4.0,2.0
32.20061728395061,1.0,2.0
23.699591836734694,4.0,2.0
18.480725623582767,8.0,1.0
19.843749999999996,3.0,1.0
23.90003387406376,7.0,1.0
22.177777777777777,3.0,1.0
28.168165907636723,5.0,1.0
24.911422902494337,1.0,1.0
29.365049493770936,4.0,1.0
17.26643598615917,4.0,1.0
28.351562499999993,3.0,1.0
20.543462381300216,8.0,2.0
30.464699783202942,8.0,2.0
22.503906249999996,8.0,1.0
20.023437499999996,1.0,1.0
21.50173010380623,8.0,1.0
19.703297804804702,4.0,1.0
19.323299119639742,1.0,1.0
21.261718749999996,8.0,1.0
21.261718749999996,8.0,1.0
22.494031221303953,8.0,1.0
20.66115702479339,1.0,1.0
20.4862810041778,4.0,1.0
30.91650238898727,1.0,1.0
22.824609733700644,1.0,1.0
19.285005668934243,2.0,1.0
23.302862811791385,7.0,2.0
23.158861340679525,3.0,2.0
22.21714285714286,8.0,2.0
18.6437074829932,6.0,2.0
28.92928004535148,4.0,2.0
23.85682980277575,1.0,2.0
25.32771954970288,8.0,2.0
22.191011235955056,8.0,2.0
23.302862811791385,1.0,2.0
20.40484429065744,5.0,2.0
21.031836734693876,4.0,2.0
19.25551020408163,1.0,2.0
21.190311418685123,1.0,1.0
22.958367346938775,7.0,2.0
22.927684441197954,2.0,2.0
19.99265381083563,4.0,2.0
19.120027099251008,2.0,2.0
21.98148148148148,7.0,2.0
21.20672023374726,6.0,2.0
21.474561292766065,7.0,2.0
23.486306020823907,8.0,2.0
21.597991689750693,4.0,2.0
22.958367346938775,8.0,2.0
25.005847171639548,3.0,2.0
25.978086194302406,3.0,2.0
23.06208911614317,8.0,2.0
26.00555406252799,4.0,2.0
19.99265381083563,2.0,1.0
22.016723356009074,8.0,1.0
18.070204081632653,6.0,1.0
23.94667379464733,2.0,1.0
19.61937716262976,5.0,1.0
20.29061224489796,6.0,1.0
20.964444444444446,7.0,1.0
20.14377658173059,7.0,1.0
21.171289849072227,4.0,1.0
18.605468749999996,3.0,1.0
24.984374999999996,1.0,1.0
18.944836112132045,7.0,1.0
18.781286461665854,6.0,1.0
19.120027099251008,4.0,1.0
18.944836112132045,5.0,2.0
24.624416109077135,8.0,2.0
20.3288726170938,1.0,2.0
20.659415107832437,7.0,1.0
21.710718002081162,8.0,1.0
35.43749999999999,1.0,1.0
21.510030486657385,2.0,1.0
20.221606648199444,7.0,1.0
24.09702963680711,7.0,1.0
23.92389143575804,4.0,1.0
21.975341641885795,1.0,1.0
18.480725623582767,1.0,1.0
19.940765421814987,7.0,1.0
18.36332179930796,3.0,1.0
17.839427437641728,1.0,1.0
25.130193905817176,8.0,2.0
20.75811134957707,4.0,2.0
26.522770556984863,8.0,2.0
26.51643990929706,7.0,2.0
21.975341641885795,1.0,2.0
26.952240832956093,8.0,2.0
24.25072671990377,7.0,2.0
19.598765432098766,1.0,2.0
21.174739701222276,3.0,2.0
31.993469387755102,3.0,2.0
21.672788079667946,6.0,2.0
22.36408163265306,6.0,2.0
20.317119054017738,7.0,2.0
20.317119054017738,6.0,2.0
24.25072671990377,5.0,2.0
25.114186851211073,1.0,2.0
19.893051154368493,8.0,2.0
23.620754955182427,5.0,2.0
19.61937716262976,1.0,2.0
16.87570861678005,6.0,2.0
18.944836112132045,8.0,2.0
17.072528134291844,8.0,2.0
20.906249999999996,4.0,2.0
17.079293628808866,3.0,2.0
19.61242267390481,8.0,2.0
19.25551020408163,1.0,2.0
25.160156249999993,4.0,1.0
24.991735537190088,4.0,1.0
18.328741965105603,8.0,1.0
19.61937716262976,6.0,1.0
20.461759497477363,6.0,1.0
21.261718749999996,3.0,1.0
18.328741965105603,3.0,1.0
21.617187499999996,6.0,1.0
20.82644628099174,5.0,1.0
20.60935534910138,1.0,1.0
26.996878251821016,3.0,1.0
18.6593204775023,6.0,1.0
22.855468749999996,1.0,1.0
34.10070500183768,3.0,2.0
23.79938271604938,7.0,2.0
23.85682980277575,4.0,2.0
24.049993687665697,8.0,2.0
19.61937716262976,1.0,2.0
34.0669387755102,3.0,2.0
27.999999999999996,6.0,2.0
24.109409059691238,6.0,2.0
19.775086505190313,6.0,2.0
28.323232323232325,4.0,2.0
32.58378161649236,8.0,2.0
20.82644628099174,2.0,1.0
34.82630132861606,3.0,1.0
19.505862306787293,8.0,1.0
26.682624041543264,1.0,1.0
27.21777777777778,1.0,1.0
24.541204986149587,8.0,1.0
34.55215419501134,1.0,1.0
23.55470810174855,6.0,1.0
21.660238751147844,5.0,1.0
21.261718749999996,1.0,1.0
18.402369264473204,2.0,1.0
20.492194674012858,1.0,1.0
22.655567117585846,3.0,1.0
21.972318339100347,8.0,2.0
23.543252595155714,8.0,2.0
24.3832050701675,8.0,2.0
21.697845804988667,6.0,2.0
24.107142857142865,7.0,2.0
24.3811400758458,1.0,2.0
27.089492072023646,6.0,2.0
18.200617283950617,1.0,2.0
18.514285714285716,1.0,2.0
24.595555555555556,4.0,1.0
22.980442176870753,1.0,1.0
28.680040648876513,1.0,2.0
30.475678581026603,5.0,2.0
20.75811134957707,7.0,2.0
21.216879949213137,5.0,2.0
27.03579254930606,5.0,2.0
31.49539199596011,1.0,2.0
21.975341641885795,1.0,2.0
20.492194674012858,6.0,2.0
22.177777777777777,1.0,1.0
17.92690729797885,1.0,1.0
21.190311418685123,4.0,1.0
22.980442176870753,1.0,1.0
23.78772112382934,6.0,1.0
18.249999999999996,5.0,1.0
27.60355389670981,3.0,1.0
28.320499479708637,2.0,1.0
21.852534909104598,4.0,1.0
29.47591836734694,3.0,2.0
24.328719723183394,5.0,1.0
26.826823482241306,6.0,1.0
19.61937716262976,8.0,1.0
17.4949494949495,3.0,1.0
27.337030330466277,6.0,2.0
19.893051154368493,1.0,2.0
23.699591836734694,1.0,2.0
20.40484429065744,8.0,2.0
25.005847171639548,8.0,2.0
27.317550528811775,4.0,1.0
27.996093749999996,7.0,1.0
22.21714285714286,8.0,2.0
21.510030486657385,5.0,2.0
21.0,4.0,2.0
22.733803334558456,8.0,2.0
23.372144914600998,2.0,1.0
21.697845804988667,7.0,1.0
20.461759497477363,3.0,1.0
23.87257617728532,1.0,2.0
27.19984850397677,1.0,2.0
21.190311418685123,5.0,2.0
25.32771954970288,8.0,2.0
18.48148148148148,1.0,2.0
36.28734693877551,1.0,2.0
26.41165755919854,2.0,2.0
21.816998641919422,2.0,2.0
33.598765432098766,1.0,2.0
26.68166089965398,1.0,1.0
22.655567117585846,4.0,1.0
20.40484429065744,2.0,1.0
22.733803334558456,2.0,1.0
21.261718749999996,7.0,1.0
20.795975495963322,4.0,1.0
20.89356575963719,4.0,1.0
35.356434240362816,1.0,1.0
22.179705215419506,1.0,1.0
20.4862810041778,2.0,1.0
39.98530762167126,1.0,1.0
22.679687499999996,1.0,1.0
20.75811134957707,2.0,2.0
22.191011235955056,3.0,2.0
25.843681519357194,6.0,2.0
22.191011235955056,6.0,2.0
23.25551020408163,8.0,2.0
20.73469387755102,6.0,2.0
22.733803334558456,5.0,2.0
24.337204898371418,8.0,2.0
20.89356575963719,1.0,2.0
18.186374419459387,1.0,1.0
23.492265027231113,1.0,1.0
23.784722222222225,8.0,1.0
24.844821290924582,3.0,1.0
22.99357208448118,1.0,1.0
23.16481994459834,1.0,1.0
27.32071995464853,3.0,1.0
25.523718836565095,8.0,1.0
21.216879949213137,5.0,1.0
19.492187499999996,1.0,1.0
24.191111111111113,1.0,1.0
26.6593204775023,1.0,1.0
24.804687499999996,1.0,1.0
25.60879220143777,8.0,1.0
17.031836734693876,1.0,1.0
20.374999999999996,1.0,1.0
20.451491534533723,5.0,2.0
25.490114464099893,8.0,1.0
25.48148148148148,1.0,1.0
19.843749999999996,3.0,1.0
26.15977961432507,1.0,1.0
16.462567857593736,1.0,1.0
20.73469387755102,3.0,1.0
23.699591836734694,3.0,2.0
21.700617283950617,8.0,2.0
19.285005668934243,1.0,2.0
21.216879949213137,4.0,2.0
24.437551020408165,6.0,2.0
23.85682980277575,1.0,2.0
24.25072671990377,4.0,2.0
25.60879220143777,4.0,2.0
23.703305563020688,8.0,2.0
18.640783186875606,4.0,2.0
22.498582766439913,8.0,2.0
23.549387755102043,2.0,2.0
21.261718749999996,4.0,2.0
21.474561292766065,7.0,2.0
20.023437499999996,2.0,2.0
32.80276816608997,3.0,2.0
29.990817263544542,2.0,2.0
20.08928571428572,4.0,2.0
19.158861340679522,8.0,2.0
21.129326047358834,6.0,2.0
21.697845804988667,8.0,1.0
20.4862810041778,3.0,1.0
24.991735537190088,1.0,1.0
18.26941172042606,8.0,1.0
20.82644628099174,3.0,1.0
20.82644628099174,1.0,1.0
22.494031221303953,1.0,1.0
23.566406249999996,6.0,1.0
24.157943067033976,5.0,1.0
23.558691135734072,1.0,1.0
20.89356575963719,5.0,1.0
24.107142857142865,2.0,1.0
22.0894901144641,7.0,1.0
29.365049493770936,3.0,1.0
19.492187499999996,3.0,1.0
20.73469387755102,8.0,2.0
23.32415059687787,4.0,2.0
27.299382716049383,8.0,2.0
19.25551020408163,8.0,2.0
19.639284541192627,4.0,2.0
19.61242267390481,4.0,2.0
22.907461179144047,5.0,2.0
27.901699065364742,4.0,2.0
17.67998866213152,2.0,2.0
31.442394748755092,2.0,2.0
20.461759497477363,8.0,1.0
17.481439409306667,2.0,1.0
22.082031725424965,8.0,1.0
21.261718749999996,3.0,1.0
22.498582766439913,7.0,1.0
24.273437499999996,2.0,1.0
22.19503933155181,3.0,1.0
20.08928571428572,3.0,1.0
23.92389143575804,1.0,1.0
31.10530612244898,5.0,1.0
21.190311418685123,3.0,1.0
30.065648276732738,6.0,2.0
36.192847442281575,2.0,2.0
36.28734693877551,7.0,2.0
28.92928004535148,5.0,2.0
31.843265306122447,8.0,2.0
20.317119054017738,3.0,2.0
26.52595155709343,1.0,2.0
26.05251244907198,6.0,2.0
27.719135802469136,5.0,2.0
22.530314097881664,7.0,2.0
18.944836112132045,4.0,2.0
22.347636537370477,3.0,2.0
24.1227173119065,8.0,2.0
22.442906574394467,1.0,1.0
23.858131487889278,8.0,2.0
20.4862810041778,5.0,1.0
22.32506887052342,1.0,1.0
22.576177285318558,7.0,1.0
20.4862810041778,3.0,1.0
20.978538683110877,2.0,1.0
25.17877551020408,1.0,1.0
22.19503933155181,1.0,1.0
22.576177285318558,8.0,1.0
23.049418495238815,1.0,1.0
21.710718002081162,4.0,1.0
29.6643598615917,1.0,1.0
23.049418495238815,8.0,1.0
18.048442906574394,1.0,1.0
25.491276400367315,4.0,1.0
24.143673469387753,8.0,2.0
28.03969394233018,1.0,2.0
20.40484429065744,5.0,2.0
22.201788139429606,1.0,2.0
26.66122448979592,1.0,2.0
18.096277616771427,2.0,1.0
22.78222222222222,6.0,1.0
22.082031725424965,5.0,1.0
19.25551020408163,3.0,1.0
23.600416233090527,4.0,1.0
27.467128027681664,3.0,1.0
20.770031217481787,1.0,1.0
23.698961937716263,3.0,1.0
22.757785467128027,5.0,1.0
31.894531249999996,4.0,1.0
23.049418495238815,3.0,1.0
20.186845095316247,4.0,2.0
17.711370262390673,7.0,2.0
33.34224330916503,4.0,2.0
22.61772853185596,6.0,2.0
21.90380002524934,8.0,2.0
24.34643351800554,1.0,1.0
23.600416233090527,4.0,1.0
18.661224489795917,4.0,1.0
19.285005668934243,5.0,1.0
25.60879220143777,5.0,1.0
23.784722222222225,8.0,1.0
18.88033298647242,3.0,1.0
31.83496287881861,3.0,1.0
21.597991689750693,3.0,1.0
21.474561292766065,8.0,1.0
19.158861340679522,4.0,1.0
21.261718749999996,8.0,1.0
25.76169418637673,2.0,1.0
18.43878203921864,1.0,1.0
23.561293236478605,1.0,2.0
18.249999999999996,5.0,2.0
18.833910034602077,7.0,2.0
20.245674740484432,4.0,2.0
22.132943754565375,3.0,2.0
19.25551020408163,1.0,2.0
18.819576333089845,7.0,2.0
20.08928571428572,1.0,2.0
19.492187499999996,2.0,1.0
34.160493827160494,8.0,2.0
20.4862810041778,2.0,1.0
20.24422897480628,1.0,1.0
20.76247118179692,5.0,1.0
18.50156087408949,1.0,1.0
21.261718749999996,4.0,1.0
22.733803334558456,5.0,1.0
25.114186851211073,5.0,1.0
31.66099773242631,1.0,1.0
43.95068328377159,1.0,1.0
24.293074769767536,2.0,1.0
29.990817263544542,6.0,1.0
22.401234567901234,5.0,2.0
19.85365364696448,8.0,2.0
25.7701047847494,6.0,2.0
21.469685902118332,2.0,2.0
18.875674514752074,1.0,2.0
21.735573411249085,3.0,2.0
27.299382716049383,1.0,2.0
20.87543252595156,4.0,2.0
32.96193771626298,1.0,2.0
23.51851851851852,8.0,2.0
20.57114512471656,3.0,1.0
23.921874999999996,1.0,1.0
23.600416233090527,1.0,1.0
22.655567117585846,3.0,1.0
22.494031221303953,4.0,1.0
22.19503933155181,4.0,1.0
21.47591836734694,4.0,1.0
22.148437499999996,6.0,1.0
19.61937716262976,5.0,1.0
24.25072671990377,4.0,1.0
21.474561292766065,6.0,2.0
22.21714285714286,8.0,2.0
18.81142857142857,4.0,2.0
20.018518518518515,8.0,2.0
26.05731599545512,3.0,2.0
30.483564645726805,4.0,2.0
23.543252595155714,8.0,2.0
20.4862810041778,6.0,2.0
18.951059167275382,8.0,1.0
21.340660167864808,4.0,1.0
21.160697887970617,6.0,1.0
25.843681519357194,5.0,2.0
21.510030486657385,1.0,1.0
22.679687499999996,2.0,1.0
21.710718002081162,1.0,1.0
18.43878203921864,4.0,1.0
21.261718749999996,1.0,1.0
28.168165907636723,2.0,1.0
22.907461179144047,3.0,1.0
20.4862810041778,1.0,1.0
20.492194674012858,3.0,1.0
25.027384478072133,3.0,1.0
18.961450028367523,3.0,1.0
24.73469387755102,2.0,1.0
26.48655472793839,4.0,2.0
36.44526068768493,8.0,2.0
21.98148148148148,4.0,2.0
24.499999999999996,1.0,2.0
21.672788079667946,1.0,2.0
25.058974588670903,8.0,2.0
22.401234567901234,3.0,2.0
25.200617283950617,8.0,2.0
18.419408579758436,3.0,2.0
22.442906574394467,3.0,1.0
19.843749999999996,8.0,1.0
19.99265381083563,4.0,1.0
19.762901765504754,8.0,1.0
23.642620869390893,5.0,1.0
23.543252595155714,3.0,1.0
18.608152358011218,5.0,1.0
19.996734693877553,3.0,1.0
30.210197710718,5.0,1.0
24.48442906574395,7.0,1.0
19.766865079365083,2.0,1.0
27.32071995464853,3.0,1.0
25.200617283950617,1.0,1.0
26.046874999999996,3.0,2.0
25.733823046373434,6.0,2.0
22.958367346938775,3.0,2.0
16.11872555167368,4.0,2.0
21.47591836734694,7.0,2.0
23.743775464010866,4.0,2.0
30.88178207769715,8.0,2.0
19.21694667640613,6.0,2.0
17.89546774397172,6.0,2.0
19.692482453649234,1.0,1.0
25.490114464099893,1.0,1.0
21.617187499999996,2.0,1.0
19.658402203856753,5.0,1.0
22.530314097881664,6.0,1.0
21.867056245434622,1.0,1.0
22.082031725424965,2.0,1.0
29.89299886621316,1.0,1.0
24.1227173119065,4.0,2.0
22.36408163265306,3.0,2.0
18.611917687160712,3.0,2.0
23.989905769282398,7.0,2.0
29.797844068201496,5.0,2.0
26.598765432098766,4.0,2.0
28.925619834710748,6.0,2.0
24.328719723183394,3.0,2.0
29.797844068201496,3.0,2.0
35.21753411567977,2.0,2.0
20.461759497477363,1.0,1.0
24.298540965207636,7.0,2.0
28.9280508121616,1.0,2.0
21.672788079667946,3.0,2.0
25.759002770083104,8.0,2.0
25.764308864312206,4.0,2.0
21.174739701222276,8.0,2.0
17.5,1.0,2.0
27.591670439112722,1.0,2.0
16.973503959370507,3.0,2.0
18.961450028367523,1.0,2.0
23.21878881403139,5.0,1.0
21.697845804988667,6.0,1.0
18.328741965105603,3.0,1.0
19.667968749999996,4.0,1.0
22.916955017301042,2.0,1.0
24.328719723183394,8.0,1.0
28.252595155709347,6.0,1.0
19.692482453649234,1.0,1.0
20.199218749999996,4.0,1.0
27.144416425157143,2.0,1.0
21.824985799726015,1.0,2.0
17.96627433227705,2.0,2.0
17.481439409306667,6.0,1.0
23.703305563020688,7.0,2.0
21.972318339100347,5.0,1.0
23.33856794413445,1.0,1.0
24.3811400758458,3.0,2.0
22.148437499999996,2.0,1.0
19.067637877211236,1.0,1.0
21.98891966759003,7.0,2.0
20.24422897480628,1.0,1.0
21.660238751147844,6.0,1.0
19.323299119639742,6.0,1.0
20.76247118179692,1.0,1.0
21.660238751147844,3.0,1.0
20.75811134957707,3.0,2.0
28.606859410430843,3.0,2.0
19.285005668934243,3.0,1.0
18.833910034602077,6.0,1.0
26.66122448979592,3.0,2.0
18.514285714285716,2.0,2.0
17.12720104246717,6.0,2.0
21.190311418685123,2.0,1.0
23.32415059687787,6.0,2.0
23.543252595155714,8.0,1.0
19.285005668934243,1.0,2.0
21.31063921179092,1.0,2.0
19.328367630349703,8.0,2.0
20.82644628099174,1.0,1.0
18.324706476454992,1.0,2.0
27.591670439112722,5.0,2.0
24.437551020408165,4.0,2.0
30.219428657457943,1.0,1.0
22.19503933155181,1.0,2.0
29.025566106647187,2.0,2.0
18.82828282828283,7.0,1.0
24.25072671990377,1.0,2.0
20.82644628099174,2.0,1.0
17.780864197530864,1.0,2.0
23.699591836734694,1.0,2.0
20.828785426625018,2.0,1.0
21.190311418685123,1.0,1.0
19.805035944145434,2.0,1.0
21.660238751147844,1.0,1.0
17.230094959824687,7.0,2.0
21.47591836734694,4.0,2.0
20.24422897480628,7.0,1.0
19.250792213671346,2.0,2.0
19.323299119639742,8.0,1.0
26.52595155709343,8.0,2.0
24.911422902494337,7.0,1.0
20.186845095316247,4.0,2.0
20.554687499999996,1.0,1.0
28.92928004535148,3.0,2.0
18.16184807256236,1.0,1.0
21.190311418685123,2.0,1.0
19.285005668934243,1.0,1.0
20.29938271604938,5.0,1.0
20.4862810041778,1.0,1.0
27.051807375552762,2.0,1.0
22.279394567142237,1.0,1.0
24.804687499999996,4.0,1.0
20.543462381300216,3.0,2.0
20.53531009506564,4.0,2.0
21.332533770988512,8.0,2.0
20.662630149388864,3.0,2.0
33.64474182552708,1.0,2.0
31.391003460207614,1.0,2.0
24.25072671990377,4.0,2.0
20.770031217481787,3.0,1.0
17.67998866213152,5.0,1.0
23.32415059687787,5.0,1.0
30.134948096885818,1.0,2.0
21.0,5.0,2.0
23.558691135734072,6.0,2.0
23.543252595155714,1.0,2.0
32.47041636230825,1.0,2.0
19.703297804804702,8.0,2.0
29.325714285714287,8.0,2.0
20.24422897480628,4.0,2.0
20.580246913580247,8.0,2.0
21.325987144168966,2.0,2.0
25.919999999999998,4.0,2.0
26.068361789568645,2.0,1.0
22.082031725424965,6.0,1.0
17.882321494202948,5.0,1.0
25.691406249999993,1.0,1.0
22.191011235955056,6.0,1.0
19.179012345679013,8.0,2.0
35.120525931336736,1.0,2.0
24.73469387755102,8.0,2.0
20.723222550688284,7.0,2.0
21.216879949213137,6.0,2.0
19.667968749999996,2.0,1.0
27.37565036420395,8.0,1.0
20.29938271604938,6.0,1.0
23.049418495238815,4.0,1.0
18.605468749999996,1.0,1.0
18.249999999999996,3.0,1.0
26.506939371804233,6.0,2.0
27.999999999999996,6.0,2.0
20.73469387755102,2.0,2.0
25.74048442906575,5.0,2.0
20.29938271604938,4.0,2.0
23.543252595155714,8.0,2.0
28.794814394065956,3.0,1.0
23.543252595155714,8.0,1.0
25.76169418637673,4.0,1.0
24.911422902494337,5.0,1.0
23.699591836734694,8.0,2.0
20.40484429065744,4.0,1.0
19.323299119639742,1.0,1.0
24.804687499999996,1.0,1.0
20.461759497477363,7.0,1.0
21.0,1.0,2.0
23.098765432098766,8.0,2.0
34.29938271604938,1.0,2.0
24.3811400758458,1.0,2.0
27.833455076698318,8.0,2.0
21.40105706351339,3.0,2.0
23.549387755102043,1.0,2.0
26.598765432098766,6.0,2.0
21.47591836734694,1.0,2.0
24.787243572516346,1.0,2.0
27.19984850397677,6.0,2.0
24.049993687665697,5.0,2.0
19.285005668934243,1.0,1.0
34.989898989899,1.0,1.0
21.261718749999996,4.0,1.0
22.679687499999996,6.0,1.0
23.90003387406376,5.0,1.0
18.96258503401361,4.0,1.0
33.32098765432098,8.0,2.0
23.699591836734694,6.0,2.0
23.098765432098766,2.0,2.0
21.37542517006803,6.0,1.0
29.449445983379505,1.0,1.0
25.764308864312206,1.0,1.0
23.99265381083563,1.0,1.0
21.161101870258427,2.0,1.0
23.558691135734072,4.0,1.0
23.035156249999996,1.0,1.0
26.20888888888889,1.0,1.0
23.049418495238815,6.0,1.0
31.894531249999996,2.0,1.0
20.14377658173059,3.0,1.0
18.608533272974196,2.0,2.0
21.773061224489798,5.0,2.0
24.881632653061224,1.0,2.0
25.667722951561792,8.0,2.0
23.699591836734694,5.0,2.0
33.325714285714284,3.0,2.0
24.107142857142865,8.0,2.0
18.480725623582767,3.0,2.0
24.955017301038065,2.0,2.0
24.25072671990377,4.0,2.0
22.907461179144047,1.0,2.0
20.73469387755102,1.0,1.0
21.16888888888889,1.0,1.0
24.754413037750762,3.0,1.0
25.111342351716957,1.0,1.0
33.12130678610411,4.0,1.0
24.991735537190088,1.0,1.0
25.114186851211073,2.0,1.0
21.697845804988667,7.0,1.0
21.16888888888889,1.0,1.0
23.90003387406376,2.0,1.0
25.325987144168966,6.0,1.0
31.65472910927457,1.0,1.0
26.6593204775023,1.0,1.0
26.6593204775023,6.0,1.0
25.200000000000003,1.0,1.0
38.646598239279484,1.0,1.0
24.804687499999996,1.0,1.0
25.8961937716263,1.0,1.0
31.10530612244898,4.0,1.0
22.082031725424965,3.0,1.0
20.57114512471656,7.0,1.0
33.36917157084654,1.0,2.0
20.701226878573923,8.0,2.0
29.797844068201496,1.0,2.0
29.622857142857143,6.0,2.0
29.157048940832723,4.0,2.0
29.905817174515235,6.0,2.0
22.757785467128027,7.0,2.0
30.31173777941127,1.0,2.0
20.543462381300216,8.0,2.0
40.75390624999999,1.0,1.0
22.907461179144047,7.0,2.0
25.200617283950617,4.0,2.0
24.266581632653065,8.0,2.0
23.33856794413445,1.0,2.0
20.4862810041778,5.0,2.0
40.48440098989817,1.0,2.0
27.281232249657524,6.0,2.0
21.689678587596198,8.0,2.0
21.190311418685123,1.0,2.0
28.707046939023897,1.0,1.0
20.770031217481787,4.0,1.0
22.19503933155181,8.0,1.0
18.186374419459387,8.0,1.0
23.09223008931464,7.0,1.0
20.89356575963719,6.0,1.0
20.82644628099174,1.0,1.0
19.996734693877553,3.0,1.0
20.554687499999996,1.0,1.0
24.157943067033976,5.0,1.0
18.514285714285716,4.0,1.0
22.19503933155181,4.0,1.0
25.393282312925173,2.0,1.0
17.481439409306667,4.0,1.0
41.17551020408163,1.0,1.0
24.520087655222788,8.0,1.0
20.326905417814512,6.0,1.0
20.61211533963714,5.0,1.0
22.733803334558456,4.0,1.0
23.098765432098766,5.0,2.0
23.558691135734072,1.0,1.0
20.964444444444446,1.0,1.0
22.016723356009074,6.0,1.0
25.71570294784581,6.0,1.0
22.429750409302013,7.0,1.0
23.302862811791385,1.0,1.0
21.98753462603878,7.0,1.0
24.54526534859521,3.0,1.0
21.340660167864808,1.0,1.0
19.46253152169822,3.0,1.0
23.558691135734072,1.0,1.0
24.169550173010382,8.0,1.0
29.553276086738613,8.0,2.0
21.700617283950617,2.0,2.0
28.14040816326531,3.0,2.0
